Match Date,Match,Home/Away,Team,Player Name,Minutes Played,Time Period,Total Distance
17/04/2018,Team O v Team A,away,Team A,Player 7,13,1-5TD,0.0
17/04/2018,Team O v Team A,away,Team A,Player 15,98,1-5TD,704.9
17/04/2018,Team O v Team A,away,Team A,Player 9,90,1-5TD,539.3
17/04/2018,Team O v Team A,away,Team A,Player 27,49,1-5TD,0.0
17/04/2018,Team O v Team A,away,Team A,Player 6,98,1-5TD,517.5
17/04/2018,Team O v Team A,away,Team A,Player 31,63,1-5TD,554.7
17/04/2018,Team O v Team A,away,Team A,Player 19,98,1-5TD,482.6
17/04/2018,Team O v Team A,away,Team A,Player 29,16,1-5TD,0.0
20/04/2018,Team W v Team A,away,Team A,Player 17,101,1-5TD,555.0
20/04/2018,Team W v Team A,away,Team A,Player 18,17,1-5TD,0.0
20/04/2018,Team W v Team A,away,Team A,Player 13,83,1-5TD,639.9
20/04/2018,Team W v Team A,away,Team A,Player 1,71,1-5TD,598.0
20/04/2018,Team W v Team A,away,Team A,Player 8,101,1-5TD,659.1
20/04/2018,Team W v Team A,away,Team A,Player 14,101,1-5TD,655.0
20/04/2018,Team W v Team A,away,Team A,Player 20,29,1-5TD,0.0
20/04/2018,Team W v Team A,away,Team A,Player 10,84,1-5TD,651.6
20/04/2018,Team W v Team A,away,Team A,Player 28,71,1-5TD,788.3
20/04/2018,Team W v Team A,away,Team A,Player 7,29,1-5TD,0.0
20/04/2018,Team W v Team A,away,Team A,Player 15,101,1-5TD,799.9
20/04/2018,Team W v Team A,away,Team A,Player 6,101,1-5TD,615.6
20/04/2018,Team W v Team A,away,Team A,Player 3,16,1-5TD,0.0
20/04/2018,Team W v Team A,away,Team A,Player 19,101,1-5TD,587.4
24/04/2018,Team A  v Team X,home,Team A,Player 17,97,1-5TD,590.0
24/04/2018,Team A  v Team X,home,Team A,Player 13,86,1-5TD,602.1
24/04/2018,Team A  v Team X,home,Team A,Player 1,62,1-5TD,574.6
24/04/2018,Team A  v Team X,home,Team A,Player 8,97,1-5TD,661.5
24/04/2018,Team A  v Team X,home,Team A,Player 14,97,1-5TD,562.6
24/04/2018,Team A  v Team X,home,Team A,Player 20,34,1-5TD,0.0
24/04/2018,Team A  v Team X,home,Team A,Player 10,17,1-5TD,0.0
24/04/2018,Team A  v Team X,home,Team A,Player 28,62,1-5TD,646.1
24/04/2018,Team A  v Team X,home,Team A,Player 7,34,1-5TD,0.0
24/04/2018,Team A  v Team X,home,Team A,Player 15,97,1-5TD,649.4
24/04/2018,Team A  v Team X,home,Team A,Player 9,79,1-5TD,497.6
24/04/2018,Team A  v Team X,home,Team A,Player 6,97,1-5TD,534.1
24/04/2018,Team A  v Team X,home,Team A,Player 31,10,1-5TD,0.0
24/04/2018,Team A  v Team X,home,Team A,Player 19,97,1-5TD,623.4
01/05/2018,Team K v Team A,away,Team A,Player 23,8,1-5TD,0.0
01/05/2018,Team K v Team A,away,Team A,Player 18,70,1-5TD,0.0
01/05/2018,Team K v Team A,away,Team A,Player 13,30,1-5TD,751.1
01/05/2018,Team K v Team A,away,Team A,Player 8,94,1-5TD,695.6
01/05/2018,Team K v Team A,away,Team A,Player 14,94,1-5TD,648.9
01/05/2018,Team K v Team A,away,Team A,Player 10,94,1-5TD,709.0
01/05/2018,Team K v Team A,away,Team A,Player 28,85,1-5TD,753.9
01/05/2018,Team K v Team A,away,Team A,Player 7,85,1-5TD,596.8
01/05/2018,Team K v Team A,away,Team A,Player 15,85,1-5TD,804.3
01/05/2018,Team K v Team A,away,Team A,Player 27,63,1-5TD,0.0
01/05/2018,Team K v Team A,away,Team A,Player 16,8,1-5TD,0.0
01/05/2018,Team K v Team A,away,Team A,Player 3,94,1-5TD,634.8
01/05/2018,Team K v Team A,away,Team A,Player 19,94,1-5TD,643.3
01/05/2018,Team K v Team A,away,Team A,Player 30,8,1-5TD,0.0
01/05/2018,Team K v Team A,away,Team A,Player 29,23,1-5TD,761.5
08/05/2018,Team A  v Team H,home,Team A,Player 23,11,1-5TD,0.0
08/05/2018,Team A  v Team H,home,Team A,Player 18,65,1-5TD,739.8
08/05/2018,Team A  v Team H,home,Team A,Player 5,21,1-5TD,0.0
08/05/2018,Team A  v Team H,home,Team A,Player 1,28,1-5TD,0.0
08/05/2018,Team A  v Team H,home,Team A,Player 8,11,1-5TD,0.0
08/05/2018,Team A  v Team H,home,Team A,Player 14,82,1-5TD,636.3
08/05/2018,Team A  v Team H,home,Team A,Player 10,94,1-5TD,653.3
08/05/2018,Team A  v Team H,home,Team A,Player 28,82,1-5TD,758.5
08/05/2018,Team A  v Team H,home,Team A,Player 26,94,1-5TD,652.2
08/05/2018,Team A  v Team H,home,Team A,Player 7,72,1-5TD,602.0
08/05/2018,Team A  v Team H,home,Team A,Player 15,28,1-5TD,0.0
08/05/2018,Team A  v Team H,home,Team A,Player 27,94,1-5TD,619.5
08/05/2018,Team A  v Team H,home,Team A,Player 3,94,1-5TD,568.7
08/05/2018,Team A  v Team H,home,Team A,Player 31,65,1-5TD,700.3
08/05/2018,Team A  v Team H,home,Team A,Player 22,94,1-5TD,626.4
11/09/2017,Team A  v Team Q,home,Team A,Player 11,97,6-10TD,542.0
11/09/2017,Team A  v Team Q,home,Team A,Player 23,97,6-10TD,568.7
11/09/2017,Team A  v Team Q,home,Team A,Player 13,97,6-10TD,509.0
11/09/2017,Team A  v Team Q,home,Team A,Player 1,97,6-10TD,479.9
11/09/2017,Team A  v Team Q,home,Team A,Player 14,67,6-10TD,633.9
11/09/2017,Team A  v Team Q,home,Team A,Player 20,97,6-10TD,596.4
11/09/2017,Team A  v Team Q,home,Team A,Player 10,97,6-10TD,529.7
11/09/2017,Team A  v Team Q,home,Team A,Player 21,29,6-10TD,0.0
11/09/2017,Team A  v Team Q,home,Team A,Player 12,91,6-10TD,616.5
11/09/2017,Team A  v Team Q,home,Team A,Player 9,76,6-10TD,600.3
11/09/2017,Team A  v Team Q,home,Team A,Player 3,97,6-10TD,528.7
11/09/2017,Team A  v Team Q,home,Team A,Player 22,20,6-10TD,0.0
11/09/2017,Team A  v Team Q,home,Team A,Player 2,5,6-10TD,0.0
26/09/2017,Team A  v Team O,home,Team A,Player 11,97,6-10TD,602.2
26/09/2017,Team A  v Team O,home,Team A,Player 23,97,6-10TD,535.0
26/09/2017,Team A  v Team O,home,Team A,Player 13,97,6-10TD,712.4
26/09/2017,Team A  v Team O,home,Team A,Player 5,7,6-10TD,0.0
26/09/2017,Team A  v Team O,home,Team A,Player 1,89,6-10TD,622.2
26/09/2017,Team A  v Team O,home,Team A,Player 14,97,6-10TD,642.8
26/09/2017,Team A  v Team O,home,Team A,Player 20,63,6-10TD,633.1
26/09/2017,Team A  v Team O,home,Team A,Player 10,97,6-10TD,546.0
26/09/2017,Team A  v Team O,home,Team A,Player 4,97,6-10TD,675.6
26/09/2017,Team A  v Team O,home,Team A,Player 12,3,6-10TD,0.0
26/09/2017,Team A  v Team O,home,Team A,Player 6,93,6-10TD,628.4
26/09/2017,Team A  v Team O,home,Team A,Player 24,33,6-10TD,0.0
26/09/2017,Team A  v Team O,home,Team A,Player 3,97,6-10TD,533.8
16/10/2017,Team R v Team A,away,Team A,Player 11,95,6-10TD,526.1
16/10/2017,Team R v Team A,away,Team A,Player 17,70,6-10TD,543.1
16/10/2017,Team R v Team A,away,Team A,Player 23,95,6-10TD,527.5
16/10/2017,Team R v Team A,away,Team A,Player 13,95,6-10TD,639.8
16/10/2017,Team R v Team A,away,Team A,Player 1,85,6-10TD,582.7
16/10/2017,Team R v Team A,away,Team A,Player 14,95,6-10TD,618.9
16/10/2017,Team R v Team A,away,Team A,Player 20,95,6-10TD,598.4
16/10/2017,Team R v Team A,away,Team A,Player 10,23,6-10TD,0.0
16/10/2017,Team R v Team A,away,Team A,Player 4,5,6-10TD,0.0
16/10/2017,Team R v Team A,away,Team A,Player 21,8,6-10TD,0.0
16/10/2017,Team R v Team A,away,Team A,Player 12,88,6-10TD,660.7
16/10/2017,Team R v Team A,away,Team A,Player 9,95,6-10TD,526.1
16/10/2017,Team R v Team A,away,Team A,Player 3,95,6-10TD,537.1
24/10/2017,Team A  v Team E,home,Team A,Player 11,102,6-10TD,633.5
24/10/2017,Team A  v Team E,home,Team A,Player 17,102,6-10TD,584.6
24/10/2017,Team A  v Team E,home,Team A,Player 13,68,6-10TD,651.4
24/10/2017,Team A  v Team E,home,Team A,Player 1,15,6-10TD,0.0
24/10/2017,Team A  v Team E,home,Team A,Player 14,102,6-10TD,684.5
24/10/2017,Team A  v Team E,home,Team A,Player 20,102,6-10TD,707.0
24/10/2017,Team A  v Team E,home,Team A,Player 10,102,6-10TD,624.7
24/10/2017,Team A  v Team E,home,Team A,Player 4,50,6-10TD,705.4
24/10/2017,Team A  v Team E,home,Team A,Player 12,33,6-10TD,0.0
24/10/2017,Team A  v Team E,home,Team A,Player 6,102,6-10TD,691.3
24/10/2017,Team A  v Team E,home,Team A,Player 16,86,6-10TD,612.0
24/10/2017,Team A  v Team E,home,Team A,Player 3,102,6-10TD,596.2
24/10/2017,Team A  v Team E,home,Team A,Player 25,51,6-10TD,0.0
27/10/2017,Team J  v Team A,away,Team A,Player 17,96,6-10TD,585.6
27/10/2017,Team J  v Team A,away,Team A,Player 13,90,6-10TD,670.0
27/10/2017,Team J  v Team A,away,Team A,Player 1,96,6-10TD,749.6
27/10/2017,Team J  v Team A,away,Team A,Player 14,96,6-10TD,646.8
27/10/2017,Team J  v Team A,away,Team A,Player 20,20,6-10TD,0.0
27/10/2017,Team J  v Team A,away,Team A,Player 10,96,6-10TD,646.8
27/10/2017,Team J  v Team A,away,Team A,Player 4,5,6-10TD,0.0
27/10/2017,Team J  v Team A,away,Team A,Player 21,21,6-10TD,0.0
27/10/2017,Team J  v Team A,away,Team A,Player 12,74,6-10TD,776.9
27/10/2017,Team J  v Team A,away,Team A,Player 9,96,6-10TD,716.1
27/10/2017,Team J  v Team A,away,Team A,Player 6,96,6-10TD,656.7
27/10/2017,Team J  v Team A,away,Team A,Player 3,75,6-10TD,605.9
27/10/2017,Team J  v Team A,away,Team A,Player 25,96,6-10TD,746.4
04/11/2017,Team A  v Team U,home,Team A,Player 23,102,6-10TD,610.6
04/11/2017,Team A  v Team U,home,Team A,Player 13,66,6-10TD,714.3
04/11/2017,Team A  v Team U,home,Team A,Player 1,66,6-10TD,647.0
04/11/2017,Team A  v Team U,home,Team A,Player 14,102,6-10TD,718.2
04/11/2017,Team A  v Team U,home,Team A,Player 20,93,6-10TD,696.1
04/11/2017,Team A  v Team U,home,Team A,Player 10,102,6-10TD,599.6
04/11/2017,Team A  v Team U,home,Team A,Player 4,35,6-10TD,0.0
04/11/2017,Team A  v Team U,home,Team A,Player 7,35,6-10TD,0.0
04/11/2017,Team A  v Team U,home,Team A,Player 15,8,6-10TD,0.0
04/11/2017,Team A  v Team U,home,Team A,Player 9,102,6-10TD,655.6
04/11/2017,Team A  v Team U,home,Team A,Player 6,102,6-10TD,642.3
04/11/2017,Team A  v Team U,home,Team A,Player 3,102,6-10TD,624.9
04/11/2017,Team A  v Team U,home,Team A,Player 25,102,6-10TD,693.0
07/11/2017,Team A  v Team D,home,Team A,Player 11,27,6-10TD,0.0
07/11/2017,Team A  v Team D,home,Team A,Player 17,95,6-10TD,618.3
07/11/2017,Team A  v Team D,home,Team A,Player 13,95,6-10TD,704.0
07/11/2017,Team A  v Team D,home,Team A,Player 5,20,6-10TD,0.0
07/11/2017,Team A  v Team D,home,Team A,Player 14,95,6-10TD,641.2
07/11/2017,Team A  v Team D,home,Team A,Player 20,7,6-10TD,0.0
07/11/2017,Team A  v Team D,home,Team A,Player 10,95,6-10TD,614.6
07/11/2017,Team A  v Team D,home,Team A,Player 4,87,6-10TD,779.9
07/11/2017,Team A  v Team D,home,Team A,Player 7,74,6-10TD,673.2
07/11/2017,Team A  v Team D,home,Team A,Player 9,67,6-10TD,673.8
07/11/2017,Team A  v Team D,home,Team A,Player 6,95,6-10TD,715.9
07/11/2017,Team A  v Team D,home,Team A,Player 3,95,6-10TD,644.1
07/11/2017,Team A  v Team D,home,Team A,Player 25,95,6-10TD,800.4
21/11/2017,Team T v Team A,away,Team A,Player 17,96,6-10TD,607.2
21/11/2017,Team T v Team A,away,Team A,Player 23,96,6-10TD,621.4
21/11/2017,Team T v Team A,away,Team A,Player 5,49,6-10TD,0.0
21/11/2017,Team T v Team A,away,Team A,Player 1,46,6-10TD,756.4
21/11/2017,Team T v Team A,away,Team A,Player 14,96,6-10TD,630.3
21/11/2017,Team T v Team A,away,Team A,Player 20,96,6-10TD,771.0
21/11/2017,Team T v Team A,away,Team A,Player 10,96,6-10TD,661.7
21/11/2017,Team T v Team A,away,Team A,Player 7,46,6-10TD,653.0
21/11/2017,Team T v Team A,away,Team A,Player 12,49,6-10TD,0.0
21/11/2017,Team T v Team A,away,Team A,Player 9,96,6-10TD,817.6
21/11/2017,Team T v Team A,away,Team A,Player 6,96,6-10TD,724.3
21/11/2017,Team T v Team A,away,Team A,Player 25,96,6-10TD,757.1
25/11/2017,Team B v Team A,away,Team A,Player 11,82,6-10TD,588.1
25/11/2017,Team B v Team A,away,Team A,Player 17,11,6-10TD,0.0
25/11/2017,Team B v Team A,away,Team A,Player 5,27,6-10TD,0.0
25/11/2017,Team B v Team A,away,Team A,Player 1,88,6-10TD,639.6
25/11/2017,Team B v Team A,away,Team A,Player 20,94,6-10TD,662.3
25/11/2017,Team B v Team A,away,Team A,Player 10,94,6-10TD,616.3
25/11/2017,Team B v Team A,away,Team A,Player 4,94,6-10TD,666.2
25/11/2017,Team B v Team A,away,Team A,Player 7,66,6-10TD,536.4
25/11/2017,Team B v Team A,away,Team A,Player 12,94,6-10TD,712.0
25/11/2017,Team B v Team A,away,Team A,Player 9,94,6-10TD,656.6
25/11/2017,Team B v Team A,away,Team A,Player 6,94,6-10TD,640.4
25/11/2017,Team B v Team A,away,Team A,Player 16,5,6-10TD,0.0
25/11/2017,Team B v Team A,away,Team A,Player 3,94,6-10TD,580.2
28/11/2017,Team A  v Team V,home,Team A,Player 11,96,6-10TD,686.8
28/11/2017,Team A  v Team V,home,Team A,Player 23,22,6-10TD,0.0
28/11/2017,Team A  v Team V,home,Team A,Player 5,73,6-10TD,570.4
28/11/2017,Team A  v Team V,home,Team A,Player 1,65,6-10TD,0.0
28/11/2017,Team A  v Team V,home,Team A,Player 20,96,6-10TD,652.6
28/11/2017,Team A  v Team V,home,Team A,Player 10,90,6-10TD,600.9
28/11/2017,Team A  v Team V,home,Team A,Player 4,90,6-10TD,723.6
28/11/2017,Team A  v Team V,home,Team A,Player 7,30,6-10TD,586.0
28/11/2017,Team A  v Team V,home,Team A,Player 12,96,6-10TD,702.8
28/11/2017,Team A  v Team V,home,Team A,Player 9,73,6-10TD,679.0
28/11/2017,Team A  v Team V,home,Team A,Player 6,96,6-10TD,666.1
28/11/2017,Team A  v Team V,home,Team A,Player 16,22,6-10TD,0.0
28/11/2017,Team A  v Team V,home,Team A,Player 3,96,6-10TD,584.7
28/11/2017,Team A  v Team V,home,Team A,Player 19,5,6-10TD,0.0
28/11/2017,Team A  v Team V,home,Team A,Player 2,5,6-10TD,0.0
15/12/2017,Team A  v Team K,home,Team A,Player 11,86,6-10TD,581.4
15/12/2017,Team A  v Team K,home,Team A,Player 17,96,6-10TD,569.8
15/12/2017,Team A  v Team K,home,Team A,Player 13,96,6-10TD,696.6
15/12/2017,Team A  v Team K,home,Team A,Player 5,96,6-10TD,569.3
15/12/2017,Team A  v Team K,home,Team A,Player 14,96,6-10TD,627.6
15/12/2017,Team A  v Team K,home,Team A,Player 20,66,6-10TD,719.4
15/12/2017,Team A  v Team K,home,Team A,Player 4,73,6-10TD,774.3
15/12/2017,Team A  v Team K,home,Team A,Player 7,9,6-10TD,0.0
15/12/2017,Team A  v Team K,home,Team A,Player 9,96,6-10TD,613.2
15/12/2017,Team A  v Team K,home,Team A,Player 6,96,6-10TD,579.8
15/12/2017,Team A  v Team K,home,Team A,Player 16,22,6-10TD,0.0
15/12/2017,Team A  v Team K,home,Team A,Player 3,96,6-10TD,580.2
15/12/2017,Team A  v Team K,home,Team A,Player 25,29,6-10TD,0.0
19/12/2017,Team F v Team A,away,Team A,Player 11,79,6-10TD,525.3
19/12/2017,Team F v Team A,away,Team A,Player 17,29,6-10TD,434.3
19/12/2017,Team F v Team A,away,Team A,Player 23,79,6-10TD,520.1
19/12/2017,Team F v Team A,away,Team A,Player 13,96,6-10TD,554.9
19/12/2017,Team F v Team A,away,Team A,Player 8,16,6-10TD,0.0
19/12/2017,Team F v Team A,away,Team A,Player 14,96,6-10TD,497.6
19/12/2017,Team F v Team A,away,Team A,Player 4,96,6-10TD,569.6
19/12/2017,Team F v Team A,away,Team A,Player 7,96,6-10TD,492.1
19/12/2017,Team F v Team A,away,Team A,Player 6,96,6-10TD,595.9
19/12/2017,Team F v Team A,away,Team A,Player 16,26,6-10TD,0.0
19/12/2017,Team F v Team A,away,Team A,Player 3,96,6-10TD,486.4
19/12/2017,Team F v Team A,away,Team A,Player 25,69,6-10TD,574.7
19/12/2017,Team F v Team A,away,Team A,Player 19,66,6-10TD,0.0
19/12/2017,Team F v Team A,away,Team A,Player 22,16,6-10TD,0.0
26/12/2017,Team A  v Team W,home,Team A,Player 11,70,6-10TD,515.8
26/12/2017,Team A  v Team W,home,Team A,Player 23,97,6-10TD,494.8
26/12/2017,Team A  v Team W,home,Team A,Player 13,75,6-10TD,597.5
26/12/2017,Team A  v Team W,home,Team A,Player 5,97,6-10TD,614.8
26/12/2017,Team A  v Team W,home,Team A,Player 8,27,6-10TD,0.0
26/12/2017,Team A  v Team W,home,Team A,Player 14,97,6-10TD,586.9
26/12/2017,Team A  v Team W,home,Team A,Player 20,11,6-10TD,0.0
26/12/2017,Team A  v Team W,home,Team A,Player 7,75,6-10TD,523.0
26/12/2017,Team A  v Team W,home,Team A,Player 15,22,6-10TD,0.0
26/12/2017,Team A  v Team W,home,Team A,Player 9,86,6-10TD,609.3
26/12/2017,Team A  v Team W,home,Team A,Player 6,97,6-10TD,539.6
26/12/2017,Team A  v Team W,home,Team A,Player 16,22,6-10TD,0.0
26/12/2017,Team A  v Team W,home,Team A,Player 25,86,6-10TD,564.1
26/12/2017,Team A  v Team W,home,Team A,Player 19,97,6-10TD,554.9
26/12/2017,Team A  v Team W,home,Team A,Player 22,11,6-10TD,0.0
01/01/2018,Team H v Team A,away,Team A,Player 11,47,6-10TD,556.2
01/01/2018,Team H v Team A,away,Team A,Player 23,95,6-10TD,616.1
01/01/2018,Team H v Team A,away,Team A,Player 13,91,6-10TD,587.6
01/01/2018,Team H v Team A,away,Team A,Player 5,95,6-10TD,524.9
01/01/2018,Team H v Team A,away,Team A,Player 8,47,6-10TD,0.0
01/01/2018,Team H v Team A,away,Team A,Player 14,95,6-10TD,599.8
01/01/2018,Team H v Team A,away,Team A,Player 20,61,6-10TD,632.7
01/01/2018,Team H v Team A,away,Team A,Player 4,33,6-10TD,0.0
01/01/2018,Team H v Team A,away,Team A,Player 7,95,6-10TD,521.4
01/01/2018,Team H v Team A,away,Team A,Player 15,3,6-10TD,0.0
01/01/2018,Team H v Team A,away,Team A,Player 9,95,6-10TD,603.4
01/01/2018,Team H v Team A,away,Team A,Player 6,95,6-10TD,587.1
01/01/2018,Team H v Team A,away,Team A,Player 19,95,6-10TD,605.6
16/01/2018,Team A  v Team F,home,Team A,Player 17,96,6-10TD,627.4
16/01/2018,Team A  v Team F,home,Team A,Player 18,14,6-10TD,0.0
16/01/2018,Team A  v Team F,home,Team A,Player 13,82,6-10TD,736.9
16/01/2018,Team A  v Team F,home,Team A,Player 5,70,6-10TD,541.5
16/01/2018,Team A  v Team F,home,Team A,Player 1,96,6-10TD,653.0
16/01/2018,Team A  v Team F,home,Team A,Player 8,96,6-10TD,558.1
16/01/2018,Team A  v Team F,home,Team A,Player 14,81,6-10TD,623.2
16/01/2018,Team A  v Team F,home,Team A,Player 20,70,6-10TD,594.9
16/01/2018,Team A  v Team F,home,Team A,Player 4,13,6-10TD,0.0
16/01/2018,Team A  v Team F,home,Team A,Player 7,25,6-10TD,0.0
16/01/2018,Team A  v Team F,home,Team A,Player 15,25,6-10TD,0.0
16/01/2018,Team A  v Team F,home,Team A,Player 9,86,6-10TD,693.2
16/01/2018,Team A  v Team F,home,Team A,Player 6,96,6-10TD,589.5
16/01/2018,Team A  v Team F,home,Team A,Player 19,96,6-10TD,642.4
16/01/2018,Team A  v Team F,home,Team A,Player 22,9,6-10TD,0.0
22/01/2018,Team U v Team A,away,Team A,Player 11,22,6-10TD,0.0
22/01/2018,Team U v Team A,away,Team A,Player 17,97,6-10TD,564.2
22/01/2018,Team U v Team A,away,Team A,Player 23,5,6-10TD,0.0
22/01/2018,Team U v Team A,away,Team A,Player 18,35,6-10TD,0.0
22/01/2018,Team U v Team A,away,Team A,Player 13,91,6-10TD,612.8
22/01/2018,Team U v Team A,away,Team A,Player 5,97,6-10TD,528.2
22/01/2018,Team U v Team A,away,Team A,Player 1,91,6-10TD,565.0
22/01/2018,Team U v Team A,away,Team A,Player 8,97,6-10TD,592.0
22/01/2018,Team U v Team A,away,Team A,Player 20,97,6-10TD,702.8
22/01/2018,Team U v Team A,away,Team A,Player 10,22,6-10TD,0.0
22/01/2018,Team U v Team A,away,Team A,Player 7,5,6-10TD,0.0
22/01/2018,Team U v Team A,away,Team A,Player 15,61,6-10TD,739.2
22/01/2018,Team U v Team A,away,Team A,Player 9,74,6-10TD,574.5
22/01/2018,Team U v Team A,away,Team A,Player 6,97,6-10TD,581.4
22/01/2018,Team U v Team A,away,Team A,Player 19,74,6-10TD,658.1
26/01/2018,Team X v Team A,away,Team A,Player 17,96,6-10TD,545.5
26/01/2018,Team X v Team A,away,Team A,Player 18,29,6-10TD,0.0
26/01/2018,Team X v Team A,away,Team A,Player 13,65,6-10TD,633.7
26/01/2018,Team X v Team A,away,Team A,Player 5,96,6-10TD,489.2
26/01/2018,Team X v Team A,away,Team A,Player 1,30,6-10TD,0.0
26/01/2018,Team X v Team A,away,Team A,Player 8,96,6-10TD,659.4
26/01/2018,Team X v Team A,away,Team A,Player 20,96,6-10TD,670.0
26/01/2018,Team X v Team A,away,Team A,Player 7,66,6-10TD,606.1
26/01/2018,Team X v Team A,away,Team A,Player 15,96,6-10TD,691.5
26/01/2018,Team X v Team A,away,Team A,Player 9,96,6-10TD,558.6
26/01/2018,Team X v Team A,away,Team A,Player 6,96,6-10TD,737.4
26/01/2018,Team X v Team A,away,Team A,Player 19,96,6-10TD,629.1
01/02/2018,Team A  v Team T,home,Team A,Player 11,83,6-10TD,673.3
01/02/2018,Team A  v Team T,home,Team A,Player 17,97,6-10TD,624.2
01/02/2018,Team A  v Team T,home,Team A,Player 23,13,6-10TD,0.0
01/02/2018,Team A  v Team T,home,Team A,Player 18,12,6-10TD,0.0
01/02/2018,Team A  v Team T,home,Team A,Player 13,97,6-10TD,640.9
01/02/2018,Team A  v Team T,home,Team A,Player 5,97,6-10TD,445.6
01/02/2018,Team A  v Team T,home,Team A,Player 1,67,6-10TD,627.5
01/02/2018,Team A  v Team T,home,Team A,Player 14,29,6-10TD,0.0
01/02/2018,Team A  v Team T,home,Team A,Player 20,84,6-10TD,665.0
01/02/2018,Team A  v Team T,home,Team A,Player 7,29,6-10TD,0.0
01/02/2018,Team A  v Team T,home,Team A,Player 15,67,6-10TD,637.1
01/02/2018,Team A  v Team T,home,Team A,Player 6,97,6-10TD,601.2
01/02/2018,Team A  v Team T,home,Team A,Player 19,97,6-10TD,628.2
01/02/2018,Team A  v Team T,home,Team A,Player 22,97,6-10TD,658.6
06/02/2018,Team D v Team A,away,Team A,Player 11,85,6-10TD,597.1
06/02/2018,Team D v Team A,away,Team A,Player 17,96,6-10TD,623.2
06/02/2018,Team D v Team A,away,Team A,Player 13,96,6-10TD,684.0
06/02/2018,Team D v Team A,away,Team A,Player 5,96,6-10TD,498.3
06/02/2018,Team D v Team A,away,Team A,Player 1,28,6-10TD,0.0
06/02/2018,Team D v Team A,away,Team A,Player 8,96,6-10TD,611.5
06/02/2018,Team D v Team A,away,Team A,Player 14,96,6-10TD,526.3
06/02/2018,Team D v Team A,away,Team A,Player 20,73,6-10TD,622.3
06/02/2018,Team D v Team A,away,Team A,Player 7,67,6-10TD,546.9
06/02/2018,Team D v Team A,away,Team A,Player 15,22,6-10TD,0.0
06/02/2018,Team D v Team A,away,Team A,Player 6,96,6-10TD,571.1
06/02/2018,Team D v Team A,away,Team A,Player 16,10,6-10TD,0.0
06/02/2018,Team D v Team A,away,Team A,Player 19,96,6-10TD,600.6
13/02/2018,Team A  v Team B,home,Team A,Player 17,96,6-10TD,636.7
13/02/2018,Team A  v Team B,home,Team A,Player 23,16,6-10TD,0.0
13/02/2018,Team A  v Team B,home,Team A,Player 18,32,6-10TD,0.0
13/02/2018,Team A  v Team B,home,Team A,Player 13,63,6-10TD,592.0
13/02/2018,Team A  v Team B,home,Team A,Player 1,96,6-10TD,596.4
13/02/2018,Team A  v Team B,home,Team A,Player 8,79,6-10TD,632.1
13/02/2018,Team A  v Team B,home,Team A,Player 14,63,6-10TD,571.9
13/02/2018,Team A  v Team B,home,Team A,Player 20,48,6-10TD,616.8
13/02/2018,Team A  v Team B,home,Team A,Player 28,47,6-10TD,0.0
13/02/2018,Team A  v Team B,home,Team A,Player 26,16,6-10TD,0.0
13/02/2018,Team A  v Team B,home,Team A,Player 7,32,6-10TD,0.0
13/02/2018,Team A  v Team B,home,Team A,Player 15,96,6-10TD,626.3
13/02/2018,Team A  v Team B,home,Team A,Player 9,79,6-10TD,589.9
13/02/2018,Team A  v Team B,home,Team A,Player 6,96,6-10TD,589.9
13/02/2018,Team A  v Team B,home,Team A,Player 19,96,6-10TD,600.1
16/02/2018,Team V v Team A,away,Team A,Player 18,13,6-10TD,0.0
16/02/2018,Team V v Team A,away,Team A,Player 13,95,6-10TD,574.3
16/02/2018,Team V v Team A,away,Team A,Player 1,81,6-10TD,463.9
16/02/2018,Team V v Team A,away,Team A,Player 8,95,6-10TD,587.8
16/02/2018,Team V v Team A,away,Team A,Player 14,81,6-10TD,512.5
16/02/2018,Team V v Team A,away,Team A,Player 20,73,6-10TD,521.4
16/02/2018,Team V v Team A,away,Team A,Player 10,95,6-10TD,556.6
16/02/2018,Team V v Team A,away,Team A,Player 28,21,6-10TD,0.0
16/02/2018,Team V v Team A,away,Team A,Player 15,95,6-10TD,610.6
16/02/2018,Team V v Team A,away,Team A,Player 9,95,6-10TD,518.1
16/02/2018,Team V v Team A,away,Team A,Player 6,95,6-10TD,493.8
16/02/2018,Team V v Team A,away,Team A,Player 16,13,6-10TD,0.0
